path,label,source_dir,duration,rms_mean,rms_std,zero_crossing_rate_mean,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,tempo,silence_low_energy_ratio,loudness_jump_mean,loudness_jump_p95,loudness_transition_score
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/6e143338b8ce26bb5e30a9c2eef623afc1a2fd9b.m4a,0,regular-songs-full,297.4940589569161,0.2124859094619751,0.0799023434519767,0.0546882240571099,1518.4150162504736,443.4638921583928,3428.559691496795,1022.0192516484738,1842.7836968441045,336.9819033868966,0.0,0.2000312182939202,0.6633104681968689,1.7202262878417969,0.0025757102716203
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/herro.ogg,1,bypass-audios-full,117.26843537414966,0.2402027696371078,0.0545859448611736,0.0899965856080479,2508.7595403795067,1524.0994434776385,5272.861582367663,3107.9302042767936,2598.6372791582417,919.9281126457868,0.0,0.2001583844783211,0.4234561026096344,1.239916443824768,0.0011881188118811
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/9ce627dfaf41f4d3ae3389d52f196d082a9667db.m4a,0,regular-songs-full,89.88444444444444,0.357270747423172,0.0951036512851715,0.0632464196071151,2602.4997892155425,938.6073758834788,6297.035450580692,2108.2654074976645,2909.5276365999175,734.993418254782,0.0,0.2001549586776859,0.4738798439502716,1.3634581565856934,0.0023249806251614
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/doom3.ogg,1,bypass-audios-full,409.6222222222222,0.1802102625370025,0.2073661834001541,0.131316766738351,2462.587229751243,2340.197420772971,4319.594602561593,2681.2744552029008,2058.965136140229,597.8053762316829,0.0,0.2000453489031234,0.3074778914451599,1.023910403251648,0.0002834467120181
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/d2c546924790b308afe7266a032968f3659f08cd.m4a,0,regular-songs-full,89.18784580498867,0.3840981423854828,0.1431382298469543,0.1084921031119859,2262.4434897970987,539.2676286747492,4554.482636657746,975.3973790063164,2271.3304793536236,297.40517188772156,0.0,0.2001561686621551,0.8822900056838989,2.5661120414733887,0.0098932569643322
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/devils work.mp3,1,bypass-audios-full,124.29641723356008,0.4234331548213959,0.0821601673960685,0.0608358856987766,1631.9482320635595,654.7389986493055,3646.455300651382,1574.079481145031,1927.6576116897857,527.9895412701713,0.0,0.2000373552484124,0.4742563664913177,0.9831730723381042,0.0041098449467588
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/9f9531540f3f74c21a4f78e3ef0cd668edd2cbf5.ogg,0,regular-songs-full,61.92761904761905,0.2508070468902588,0.1907867640256881,0.0541060646434595,1990.9179505637971,788.9256598119446,4871.241533774129,1924.6065903407089,2642.617846034034,502.8016317929394,0.0,0.2001499250374812,1.0917695760726929,3.377269983291626,0.0063742032245969
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/6de8f4c4f8b297654356b7109661a0d8071d70e3.m4a,0,regular-songs-full,119.9310657596372,0.2975597083568573,0.1224650964140892,0.0778391768292682,2588.9332979466585,722.250102352316,6026.589593654726,1282.617800346156,2820.766189390774,342.15831448589256,0.0,0.200154858691444,0.3069170415401459,1.0088478326797483,0.0001936108422071
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/3012b9809750ba0a6bd662f1f4a6270c20e1ffb8.mp3,0,regular-songs-full,179.32145124716553,0.264812171459198,0.0880022719502449,0.1969320536061116,3632.599565834159,925.3571948847977,6670.923872634906,1737.8492522022684,2651.4811677738544,640.3430861059157,0.0,0.2000517933445552,0.4085209965705871,1.1800943613052368,0.0
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/c75a963068d7e01c4c902f3aed7a31326431e7c9.m4a,0,regular-songs-full,166.41741496598638,0.1898847073316574,0.0890297219157219,0.0833371026175362,2122.705627220074,1031.358070715381,4678.092885017395,2395.350006047325,2343.9867579817032,878.7706166311034,0.0,0.2000558035714285,0.4795277416706085,1.4473012685775757,0.0018138691223664
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/1279579.ogg,1,bypass-audios-full,140.1384126984127,0.5598739385604858,0.2401085048913955,0.0439167566217279,1489.8589018905493,848.3061962686618,3136.4344693557405,1945.4404166356671,2078.1111297066373,545.0006291089554,0.0,0.2001325381047051,0.3945708274841308,1.545069456100464,0.0003314001657
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/whatthcatshit.ogg,1,bypass-audios-full,141.11160997732426,0.5588344931602478,0.0500193387269973,0.0791510493789075,3285.12694317614,867.9614572282031,7252.546136070921,1341.7676400671148,3167.895658182308,383.9155240552095,0.0,0.2000658111220796,0.0683223232626915,0.1472452133893966,0.0001645548790521
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/7bfe1ec3d29333ac2e33124fd66502d3a4ae766c.m4a,0,regular-songs-full,76.76517006802722,0.3149198889732361,0.088295966386795,0.0601688889098881,1873.5339402041368,547.9815129005528,4389.019614820362,1370.9426363485818,2289.2403359291916,383.5477386126089,0.0,0.2001814333232537,0.7439035773277283,1.9027684926986697,0.0057471264367816
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/ba9cd20579d0d814d9a60829c599c6a10c43df31.m4a,0,regular-songs-full,113.96353741496598,0.2039785385131836,0.0770530179142952,0.0997284364496333,1851.7360252918356,712.0751288374609,3845.43134759657,1545.2507343339466,2004.056632302833,494.8692970966497,0.0,0.2000407414952128,0.545591413974762,1.501717209815979,0.0026487367563162
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/585f1d72239b4470af4f22764c11952764bce041.m4a,0,regular-songs-full,152.13714285714286,0.1784440875053405,0.1061834022402763,0.0857698465874408,2439.1012131944,1039.2888052826263,5353.577205961249,2028.177793775286,2501.8980182807213,642.3934263988658,0.0,0.200061040744697,0.7637516260147095,2.6896607875823975,0.0141941391941391
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/939de43f39aad8470b345cd761f8daba9fd9cca1.m4a,0,regular-songs-full,147.49315192743765,0.2919706702232361,0.1508007645606994,0.0760912505656776,2283.3342409426127,695.1326264355732,5412.56363489075,1741.4609870327292,2620.929722358416,629.1648746695936,0.0,0.2000629623799779,0.520706832408905,1.606152892112732,0.0020465994962216
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/6c0c3b40fa42ca773a0f6b4645af77bc416f0933.m4a,0,regular-songs-full,66.78349206349206,0.1182902604341507,0.0697073116898536,0.1236206945711678,2817.2786835415686,1139.2562023955545,6035.056277087135,2294.9284040858047,2789.283302945664,620.8763682264678,0.0,0.200208550573514,0.81289142370224,2.5069544315338135,0.0027816411682892
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/1Ame-01.mp3,1,bypass-audios-full,101.64539682539684,0.2490434050559997,0.0757568255066871,0.1627885967479442,3512.773200828461,1356.9916950361458,7414.135630656835,2197.051288984061,3090.756466622263,758.2615464673747,0.0,0.2000913659205116,0.4436008930206299,1.360273361206055,0.0009138679460817
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/H7PX 2SKYLINE Funky Beat.mp3,1,bypass-audios-full,48.06385487528345,0.2746282517910003,0.1099032834172248,0.1258550818991546,2477.1655055373385,1388.7300475050188,4910.210067085598,2622.0290250309126,2338.7587257192567,794.7469030293751,0.0,0.2,0.9409226775169371,3.1657183170318604,0.0091831802803286
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/$RFWWEKR.ogg,1,bypass-audios-full,385.07328798185944,0.0364468619227409,0.0396184250712394,0.1565735481582398,2891.128650727914,1293.081109958172,5876.657055911383,2124.017392968274,2666.77749911933,546.520110185181,0.0,0.2000120598166908,0.4846679270267486,1.336939573287964,0.0010854489537478
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/ed8e36cc7c5dd9578f31b1aec16d3cea3771d1e6.m4a,0,regular-songs-full,150.04734693877552,0.2632153034210205,0.137496992945671,0.1279385268789648,3057.5308743539294,982.376346270669,6653.349958417144,2023.9473499263609,3000.0696220096156,432.83514259014146,0.0,0.2000618907628036,0.9145238995552064,2.650866746902466,0.0044877746827607
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/ab915de3284b7376f2d19560165d7d29b0c987e6.mp3,0,regular-songs-full,130.9257142857143,0.2527592480182647,0.1135288178920745,0.1023289950567476,2550.7030993140834,1085.4792338068246,5492.121929690271,2323.2484301331037,2486.239595050028,823.8011466039857,0.0,0.2000354672814328,0.5774950981140137,1.709447145462036,0.0012415750266051
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/polish (1).mp3,1,bypass-audios-full,101.63374149659865,0.5152972340583801,0.1243099197745323,0.0456462666671425,1802.6699409637097,706.1425332272282,4012.4158166542943,1733.1053675159314,2337.9040937795835,474.4948549418114,0.0,0.2000913659205116,0.4542514681816101,1.52914559841156,0.0054832076764907
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/15ba0064b35a2c7c3879db107601d5616bc59a75.m4a,0,regular-songs-full,149.00244897959183,0.1790624111890792,0.0606463961303234,0.0756776595123091,2094.4459767577205,705.1968287503735,4581.336590418306,1536.405822741637,2295.995953187498,564.135243824385,0.0,0.2000623247117482,0.6823659539222717,1.800350546836853,0.0021817048465014
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/progamercool brawl.mp3,1,bypass-audios-full,123.10167800453516,0.4269999861717224,0.0844397023320198,0.1288231814056016,2795.929216609122,1009.396951390944,5494.006706822013,1776.3518705976658,2467.0671156276985,462.2362895456699,0.0,0.2001131648434553,0.460801213979721,1.5179939270019531,0.0022637238256932
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/44100 mono.ogg,1,bypass-audios-full,41.32934240362812,0.2696110308170318,0.0646595656871795,0.2795868262816011,4008.777489335286,760.142241600557,7469.24515284849,1252.5220193344114,2850.719720327529,343.7737407600165,0.0,0.2,0.497338593006134,1.66715669631958,0.0089938167509836
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/9eeb98d0aa3a7e21423f778b3f8d444853b4566d.m4a,0,regular-songs-full,171.8508843537415,0.1162390038371086,0.0904750078916549,0.0412236161890367,630.1100875430589,694.3985698596446,1163.0853339099651,1534.1650383121796,768.4192068173655,763.4835760473692,0.0,0.2784382599297487,0.4229980707168579,1.162515640258789,0.0
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/b0888df5012c2f67cc4c1dc3960ba909c9ea1730.m4a,0,regular-songs-full,163.35238095238094,0.2004536092281341,0.0543052293360233,0.1390961716973422,2798.2796834025376,825.304896427459,5729.685123133483,1498.031956509935,2621.5568882028883,487.15453911379535,0.0,0.2001137009664582,0.5846208333969116,1.7404329776763916,0.0017057569296375
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/The Life Of A Wealthy One - Creator Store.ogg,1,bypass-audios-full,147.6360090702948,0.3056067824363708,0.111693188548088,0.0340163639870655,1562.4845340998393,867.8934843176563,3483.345236420575,2018.5369793168763,2105.2887054655466,606.1460223619212,0.0,0.2000314514860827,0.4514248371124267,1.3451465368270874,0.004089336269267
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/u4-v2.ogg,1,bypass-audios-full,51.40444444444445,0.0773523300886154,0.038150880485773,0.0866979307813911,1932.8069044555132,928.030043453467,3575.902526359248,1433.8798750029532,1852.2781068966335,371.16635670184746,0.0,0.2000903342366757,0.5576049089431763,1.274176836013794,0.0085856303660189
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/remix.mp3,1,bypass-audios-full,115.07664399092972,0.3200068175792694,0.0926388576626777,0.044087678602956,1864.768151391349,850.5419830371072,4186.144191935911,2297.759876778569,2416.464770153913,579.8948703943356,0.0,0.2001614205004035,0.3614305555820465,1.4788802862167358,0.0006054490413723
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/f9c47a371c3013bb5f060c6681ef6dbf68b6e596.m4a,0,regular-songs-full,79.27292517006802,0.0303624998778104,0.0080220000818371,0.2412718475475841,3669.38681693565,693.6473794636671,7098.598539874634,1077.7870931465775,2845.151825934019,260.83133126488104,0.0,0.2,0.6229832172393799,1.6192833185195925,0.0
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/Cupcake_e9cc39b9e8023c03ef.mp3,0,regular-songs-full,133.44503401360544,0.2827948033809662,0.0811650454998016,0.1185839486906212,3261.399962887368,1457.9405939901012,6912.043923901872,2480.9108963788913,3108.943125036304,661.6216639469955,0.0,0.2001044022968505,0.7804167866706848,2.479408025741577,0.0024364775495997
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/zone.ogg,1,bypass-audios-full,412.21179138322,0.0611984618008136,0.1424647569656372,0.050918385712978,1428.6101569048365,837.180820480808,3002.716207130925,1860.8016879178365,1826.2859223211665,607.0089072532786,0.0,0.8306201768715147,0.571850597858429,1.6425960063934326,0.002196935556557
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/0af077e2f9aba5d9b9f5d6fc2972a475e6ae8ca9.m4a,0,regular-songs-full,175.28743764172336,0.161649614572525,0.1530731469392776,0.0900037510347682,1997.1891801885936,1336.6214170632643,4122.1638199762,2784.189847204022,1974.462294879748,1080.4081593627398,0.0,0.2,0.7842209935188293,2.4426307678222656,0.0109948337528149
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/9c791368d7a247fe5b88eb978e4f1378483a8003.m4a,0,regular-songs-full,146.63401360544216,0.3696460723876953,0.2420034706592559,0.0643730332686827,1980.6625296298885,705.1927246714573,4518.733811574771,1602.2637894560594,2378.28271169425,574.3334918794737,0.0,0.2001266624445851,0.8093188405036926,2.1794166564941406,0.0083927157561361
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/d7dbbbd615b1cb66108b67866c71356eb3e1e53c.mp3,0,regular-songs-full,176.43102040816328,0.1830876767635345,0.067600630223751,0.0852636474577247,2221.1018865234973,990.703859155277,5016.658255557886,2220.700799585246,2498.0603398284284,719.8278086884964,0.0,0.2000263192525332,0.6580047607421875,1.815874099731445,0.0002632271650434
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/257f14095455844143b7abf4652608c83a206014.mp3,0,regular-songs-full,0.9586848072562358,0.1318696439266204,0.0778259336948394,0.2729840959821428,3888.425251724378,1934.9602611184623,5526.3427734375,2483.2582040090715,2216.4490875772167,366.8578821164058,0.0,0.2142857142857142,2.836784839630127,9.710792541503906,0.0975609756097561
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/sleep.ogg,1,bypass-audios-full,167.54857142857142,0.353637546300888,0.0731564462184906,0.1343251162780626,3019.884163182245,1284.1120316301317,5994.044311929436,2204.740368826027,2695.7549482493296,612.0005186748352,0.0,0.200110864745011,0.5228690505027771,1.3792668581008911,0.0004158004158004
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/30745bcf97e26131b01e3acfdb46f49d9b8960f8.m4a,0,regular-songs-full,76.0453514739229,0.2665745615959167,0.1273145973682403,0.1000566680498321,2126.2416772032843,598.9234880780848,4817.9030198317305,1515.7475301758575,2324.282686203696,648.1939329017204,0.0,0.2002442002442002,0.488685131072998,1.2128866910934448,0.0030534351145038
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/lets fguck mghhggmmm 146 yrsci.mp3,1,bypass-audios-full,131.50684807256235,0.3624648153781891,0.0881530940532684,0.0583109882591807,2644.4103384592413,644.9645271713939,6510.809558933064,1346.899349619772,3021.1735117634216,333.00473364127595,0.0,0.2000353107344633,0.4477725327014923,1.7097458839416504,0.0001765848490199
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/04cee911784e28d06b74a21654f2dc1ccdfc25d9.m4a,0,regular-songs-full,82.24507936507936,0.3646783232688904,0.1010204628109932,0.0714795238851256,2334.3584433353644,951.2606687797464,5612.3501253572185,2466.3603400982483,2730.775956891272,781.9975351768454,0.0,0.2001128986734406,0.3451853990554809,0.908787727355957,0.0002823263692828
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/rain baita.wav,1,bypass-audios-full,5.606893424036281,0.1993440687656402,0.0543367825448513,0.1036972172004132,2756.7485489342785,775.2283213849961,6077.880052298554,1263.214053122622,2870.841848740707,301.26036836982365,0.0,0.2024793388429752,0.613562822341919,1.5985050201416016,0.0
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/2c0cf8ddc752e63ea4ea62fdfba17d07d74db537.mp3,0,regular-songs-full,161.85469387755103,0.1894896924495697,0.0999713018536567,0.075137945932255,1998.9901920343716,694.4371937909256,4421.79275707507,1822.013517194568,2397.397580541703,505.01611169368914,0.0,0.2001147611533495,0.7999765276908875,2.3784871101379395,0.0034433285509325
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/2bca5496695595cb07d6f9601d84ff094b28239f.ogg,0,regular-songs-full,173.3445351473923,0.2955158054828644,0.1146740838885307,0.1247393130106482,3645.912548482725,1079.5919395735662,7602.352739319289,1868.204135271587,3173.715271134593,495.9103185173326,0.0,0.2001071524243236,0.5061894655227661,1.5073013305664062,0.0032150033489618
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/c536c7738391423e022f144b500f035caa01f735.m4a,0,regular-songs-full,176.6574149659864,0.1882576942443847,0.0845365673303604,0.1157255439693126,2437.7275122428373,922.0022326211528,4982.43483444256,1869.13400241702,2384.152476576364,618.8763342332821,0.0,0.2000262846628992,0.780110776424408,2.286318063735962,0.0119610935856992
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/HAHA.ogg,1,bypass-audios-full,105.02013605442176,0.0785197243094444,0.0291621014475822,0.2550840409435109,3962.249867126692,1521.1870721818686,7005.453674060012,2100.660460091994,2636.934154199677,477.38333883738744,0.0,0.2000884368781782,1.2223528623580933,3.569490909576416,0.0137107474568774
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/c3156aaa4ba72f590b18b1f895ec7925f914efeb.m4a,0,regular-songs-full,154.18049886621316,0.1441464722156524,0.0595667958259582,0.1291066798580786,2711.847276606669,1081.782290406596,5507.558484932616,2030.744773212483,2527.728748197621,617.1140171652603,0.0,0.2001204637855744,0.8712847232818604,2.5176305770874023,0.0024096385542168
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/DJ_WahRA_Remix_Iurus_b5d9f2a2918322ff77.mp3,0,regular-songs-full,140.04244897959182,0.226632758975029,0.0910655185580253,0.0984735058852785,2457.2670835459967,979.5932519792016,5900.119075218626,2239.02676445473,2711.4746248024553,696.6400860852574,0.0,0.2000994694960212,0.7384886741638184,2.1183271408081055,0.0038136295805007
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/8f84f7e7731ac52b81522a082011dc182814cc3f.m4a,0,regular-songs-full,187.01351473922904,0.1496044993400573,0.0562315843999385,0.096509471019553,2720.016955278626,851.7901786157731,6010.255161050977,1693.6277212215466,2793.1392816877333,506.3296563606055,0.0,0.2,1.1044150590896606,3.248034954071045,0.0297988577104544
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/58eeb0343c30285574bca41750abb668e6c895da.m4a,0,regular-songs-full,182.41596371882085,0.1886269301176071,0.1021281331777572,0.0328255258050146,899.0232265146306,314.3319219294608,1180.267285044387,923.8851500126608,1682.7857133038583,212.4460268504479,0.0,0.2000763650248186,0.7375487089157104,2.3140382766723633,0.0094195519348268
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/ca9a3d5f4b76cab933e683603c560f9d7f328452.m4a,0,regular-songs-full,48.042086167800456,0.0459340997040271,0.0300138685852289,0.0302515002264492,1360.0172707093543,1125.8830599629532,2994.19189453125,2199.0090636891055,1850.677400829877,1040.5392219700484,0.0,0.2541062801932367,1.0575528144836426,2.4520816802978516,0.0164330594490091
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/oldtracks_phonk_KLICKAUD.mp3,1,bypass-audios-full,64.92,0.3489335477352142,0.0598844401538372,0.1427740661883047,3128.585406018261,1235.3133974062312,6120.701317521124,1965.7597924786785,2699.23308768628,432.6545646054292,0.0,0.2002861230329041,0.439496785402298,1.0966410636901855,0.0035778175313059
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/362a582c7fa878b056531702e99d58075ced51ef.mp3,0,regular-songs-full,35.619410430839004,0.1051476672291755,0.0603533424437046,0.0535258041530944,1687.914811684076,1237.167739495227,3751.918659023819,2968.461531702481,2065.4187430134666,1071.544843713527,0.0,0.2,1.2215583324432373,3.1899712085723877,0.013689700130378
/Volumes/bleh/audiodeleto-dataset/regular-songs-full/16e5f7a76784ca1fc25f928260e88ac2b75a89ae.m4a,0,regular-songs-full,85.28689342403628,0.1346352249383926,0.0582015216350555,0.0255025283240337,385.6142412764849,291.0252159317777,607.8411802106016,771.4224002753635,468.2826273701103,449.3587608563442,0.0,0.2000544365813827,0.4973126649856567,1.230526328086853,0.0
/Volumes/bleh/audiodeleto-dataset/bypass-audios-full/sadasa.ogg,1,bypass-audios-full,2.9820861678004533,0.0103156324476003,0.0082275392487645,0.4400549600290697,5384.028369354795,544.4826665991229,8119.853742732558,415.2440791198632,2402.5189809787416,206.09978508494183,0.0,0.3100775193798449,3.701957225799561,18.92559814453125,0.203125
